text,label
"Mau nanya, pernah gak sih kalian cemas sama hal yang kalian suka? Bahkan karena suka banget sama hal itu, sampe ngerasa itu adalah bagian dari hidup kalian. Tapi setiap kali ngelakuin atau inget hal itu kalian jadi cemas. Menurut kalian harus gimana? :(",0
"pengin yo ngechat duluan, tapi nyapanya begimana ?? eh abis nyapa itu yg bingung meh ngobrolin apa, paling2 ntr berhenti chatingnya di aku :( kan sedih",1
pingin deh libur kerja 1 hari abistu ajak doi jalan jalan jauh 🤤,0
Jika kau suatu saat besar nanti mungkin kau akan lbh mengerti tp untuk skrng kau hanya cukup menjadi pendengar yg baik saja. Aku dan ibu mu sudh hampir 3 thn tak bertegur sapa. Alasannya krn keegoisanku yg membuat hub kami semakin menjauh. Aku adalah seseorang yg sngt egois.,1
Kuota tidak lain dan tidak bukan habis karena buka twitter :''( Kesel masternim pada maen twitter terus kenapa padaa sering upload fancam si pfft,1
Saking sibuknya aku lupa jam 4 mv rilis. Iya sibuk. Sibuk nyari kesibukan sambil baca ebook. Heran! Accounting apaan awal bulan ga ada kerjaan.,1
pagi ini gw wangi banget dah:'.wangi minyak telon sama bedak bayi ya Allah dinda😳,0
Pengen berjuang buat dia tapi masih banyak hal selain cinta yg mesti dilakukan lagian dianya juga b aja ke saya Ke aku enggaa,1
Tak habis merumit lagi ka rakyat sekaliannn,0
"satu satu la ain, kot ye pun menteri semua hilang, satu satu je la pls",0
"Throwback video Launching lagu takkan terhenti disini, di tahun 2010, dimana salah satu kaka saya yg ada di video ini sudah meninggal 3 thn lalu. Hoek hiks. [USERNAME] [USERNAME] [URL]",1
"Ada yang hancur karena sifat sombong, ada juga yang hancur karena ditinggalin pas lagi sayang-sayangnya",1
"Posesif betul, takut gak laku bos?",0
"dan konten ask fm cuma seru2an aja sama temen2 ngga ada yg berbau seks sama sekali, jawabin pertanyaan juga yg normal2 aja tapi kok banyak yg mention kayak gitu ya, sedih akutu",1
"""Jo shaks kisi dard ya bemari mai mubtila ho toh ussay chahye ke apne girebaan mai muh dal kar 7 martaba Surah E Al-Hamd ki tilawat karay.""..💡Imam Sadiq (A.S).📙Wasael Ul Shia #6'232",0
"Ada apa ini aku cemas, aduh moga gapapa",0
"Ya Allah udah 2 hari ini lasut. Kemarin bangun jam 10 padahal kerja jam 9. Hari ini ingetnya kereta jam 11, taunya 8.45. Ya Allah ,, semoga aku ga lasut jg hari H",1
"8 Juli 2018, anak perempuanku dan kakeknya sudah kembali melalui upacara Ngaben di Singaraja. . April 2011 aku kehilangan anak dalam kandungan 4 bulan, dan tak lama Desember suamiku juga",1
akhir akhir ini makin sering gelisah knp ya,0
Akan selalu ada tenang di sela sela gelisah,0
"Ekspektasi Emak : makanya kamu jangan capek-capek jadi sakit kan main mulu sih Realita : sokorr ,salah mu dewe dolan ae ,domongi kon nek omah ae ange eram #recehkantwiter",1
boarding pas dan ternyata delay menit -_- terminal w/ others),1
"hati yang gelisah adalah orang selalu mencari kesalahan orang lain, sampai lupa bahwa diri sendiri masih sering melakukan salah.",0
i get trauma. waktu kecil dikatain jelek karena punya tai lalat. pas udah beranjak gede sekitar sma juga pernah dikatain jelek sama cowo. emg punya tai lalat itu cacat kah? apa suatu kesalahan aku punya tai lalat? gatau knp aku akhir akhir ini mulai cemas lagi soal masalah ini😭,1
"Pulanglah... Pulang untuk mengisi peluk yang telah sekian lama sepi tanpa penghuni,Pulang untuk hati dan lekuk perasaan yang hilang tak kembali ,pulang demi seteguk penghapus dahaga atas rindu Yang teramat sangat tak tercicipi.",1
Pagi,0
"Hari ini energinya berat banget. Harus ke dokter, USG, lalu rontgen. Hasilnya baru ketahuan besok. Duh, cemas banget.",1
akan selalu ada tai nya.jd bukan yg indah indah aja,0
"Dan barusan, gw bahas ini. Gk ribut sih, gw cuma keluarin uneg2 aja. Dan dia cuma bisa diem krna emg gabisa ngapa2in lg sih. Kasian juga, dia jd ngerasa bersalah. Ya padahal jg gabisa ngapa2in sih. Bukan mau dia jg sesibuk ini.",1
pagi pagi dh bikin emosi aja,0
pagi sayang,0
"Aku mau ganti username dr vkiehope ke vkminhope temen2 tolong diinget2 ya ini aku, Cal. Hehe",0
Sumpahya ngeliat blekping jd pengen punya rambut panjang lagi hikz :( tapi sampe kapanpun rambut panjang w ga bakalan kayak mereka heeeft [URL],1
perasaan sensitif bikin hati gelisah.,0
"Beli dress lekbong , jrg bgt pake feminim sekali nya pake serem bahu gue gede. Perut bokong ga masalah sih, lebih maluin bahu nya lebar d banding perut🤣",0
"padahal w udh chat dia, save nomor w. dan w ganti nomor wa pas di hari ultah w. bener bener sedih, dll. dan tadi bisa 1 ruangan ujian it 1 jam kurang, karna udh campur aduk salting w keluar duluan",1
"Meskipun cara yang dilakukam dilandasi kasihsayang, tapi saya pribadi tak suka dg cara org tua yang mendidik dgn memukul anak di depan org banyak.",1
"[USERNAME] ngumumin tunangan di hari ke tujuh, bulan ke tujuh, karena menurutnya itu angka keberuntungan, beeeh aku patah hati nya dobeeel, ku yg pengen bgt tuh tgl segitu wkwkw... klo nikahnya ma [USERNAME] rada gpp sih, tp knapa ma die sih hihi..",1
good morning dunia tipu tipu,0
Dan lagi tiba-tiba perasaan jadi deg deg an dan cemas tanpa tau karena apa :(.,0
"Semuanya seperti hancur seketika hanya dengan sebuah foto. . . . . . . . . . . . . . . . . . . Dan pada akhirnya, aku yang tidak bisa memahami arti foto tersebut",1
"Bapak Kos liat sinetron di ruang tengah. Bule dateng terus bilang ""Nangis-nangis terus, kenapa Indonesia bikin film nangis-nangis terus"" emmm kenapa kira2?",1
kok bawaannya gelisah terus,0
"Manggilnya udah sayang-sayangan, kalau chat udah kangen-kangenan, ternyata cuma jadi temen pas dia lagi kesepian",1
"tips dong biar bisa tidur nyenyak, biar relax, biar gak gelisah..",0
"""Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendatang, itulah ketenangan sejati""",0
"Kalau lagi cemas tuh beneran tangan berasa lemes banget, deg-degan. Tapi bangga, selalu percaya kalau fase-fase begitu tu cuma sementara 🤗",1
andai semua idol di dunia bs bebas bucin kaya hyuna n hyojong ahhhhh how beautifull this world gonna be,0
"Tak hannya itu, kata dia, selama libur dn cuti bersma Lebaran presensi bekerj dari rumah ( WFH ) wajib untk dilakukan hingga 3 kali.",0
"setiap hari minggu pasti deh gelisah, mikirin besok senin.",0
"Kek susah tidur, kek org gelisah, tidur bentar bangun lagi tidur lagi bangun lagi, duh, tips biar bisa tidur gimana, harus gak ngerasa gelisah kali ya 🤔",1
"jaemin, aku udah siapin banyak akun youtube buat streaming. ada satu akun lagi niatnya mau buat youtube premium",0
"orang nampak kita tenang , happy macam takda problem sebab hanya satu senyuman yang kita lempar keluar tetapi sedih resah dan gelisah berjuta yang kita pendam sendiri , hanya kita yang tahu .",0
"kalo gelisah gabisa tidur wajar.. plis ini lagi seneng, masa gabisa tidur juga:)",1
Pembersihan TL............................................................................................................................................................................................................................3,0
"Padahal dah tau sendiri tadi bangun tidur tumbang lagi gara2 semalem bukber isinya es semua. Eh barusan belajar di luar, yg diminum tetep es dong. Hani memang",1
"klo org nanya deket gasih km sama abgmu ?. boro-boro deket, kelai mulu iya. sangking gak deketnya (akur) wkt awal kuliah disuruh serumah brg pernah berantem yg main fisik",1
Tiba tiba gelisah. Gk ada yg mau bikin Spaces gitu. Biar dengerin klean ngobrol.,0
Minggu malam gini pasti selalu gelisah njirr😤,0
"Merasa oon ketika tahu sesuatu dan tidak boleh di bicarakan ke orang lain, nah kelalaian malah sebaliknya, jadi malah merubah siklus dan alur waktu yang seharusnya itu terjadi",1
"Kok belakangan ini perasaan lg gaenak mulu ya, kaya mellow, ga tenang, gelisah",0
"Hari ini aku bangun tidur, pas bangun buka ig, lihat story. Ternyata storyku penuh dengan acara wisuda teman2 SMA aku. Rasanya rasa jebret, rasax trauma lihat instastory.",1
sudah 26hari i nangis terus tiap hari..mata tambah sipit aj..ud mao sebulan kematian jonghyun..hati ini rasanya hampa banget..i miss u so much..TT TT TT [URL],1
"Diobral"". Pada jomblo semua nih. Dua depan baru pada putus, satu belakang dah gk tahu dari kapan jomblonya. with [USERNAME] dan satu lagi katanya gk mau di mantion. [URL]",1
"Lagi belajar tentang putusan2 pak Artidjo sambil dengerin Chris Cornell. Menyangkut lembaga yudikatif biasanya teman diskusi saya cuma satu, sayang orangnya sudah pergi. [URL]",1
"Oh iya, ibu nya ngelahirin anak ke 3 yaitu cewek tpi gak tahu tahun berapa2 nya. Lanjut yg tadi, baru aja setahun di kasih kenikmatan datang lgi ujian buat si makmak kali ini mungkin berat. Dia di tinggal suaminya meninggal. Seketika ibu itu jadi singel parent",1
Ek glass doodh ki kimat tum kya jaano Ramesh Babu?,0
"Mentok tidur pasti jam 11 sampe set 12. Kalo lebih dari itu pasti cemas, knp y😔",0
Makin tua makin mager ngungkapin perasaan. Asli ga boong.,0
"[USERNAME] Aku ingat, ketika kita masih saling bercanda tertawa. Kisah kita tertulis dalam secarik kenangan paling berharga. Kau dan aku, bersama dalam satu kata -cinta. Tapi sayang, lagi-lagi semua hanyalah kenangan yang tak mungkin terulang. Terimakas",1
"Kepada kalian yang suka bertanya ""KAPAN PULANG ?"" ~Jarak hadir agar kita bisa saling mengenang. Bertemu karena rindu ? Haha esok juga rindu akan kembali datang usai petang menghilang. Tunggu saja dulu, tak perlu bertanya ini-itu. Kau tahu ? Beberapa rindu tak butuh obat bertemu",1
"[USERNAME] Terlalu banyak kesalahan yg sdh aku perbuat untuk alm. Hingga menjelang ajalnya pun aku masih membentak dan marah2 pada beliau, semoga beliau sudi memaafkan aku",1
"Hari ke enam dikota ketiga, dan sudah mulah terasa lelahnya kaki dan kangennya ngeliat mamah :/ hmm sampe lupa abon yg dibekelin kaga ke makan :D",1
"Saat kita membenci sesuatu dg berlebihan dan menghasut orang lain ikut membenci apa yg kita benci, maka kelar sudah hidup kita. Terputus tali rezeki dan bersiap kematian dg penyakit hati &amp",1
"emang benerrrrr bermedsos ria harus nyari sehatnya, kalo cuma bikin gelisah doang ngapain",0
"Kegiatan tadi pagi bikin aku sama ibu kompak beristigfar ""dek elma bangun, solat subuh dulu"" Memang yah kalau sudah kebiasaan tiba2 hilang kerasa bgt kehilangan nya.",1
"Ada masa dimana cewek berada diposisi gak ngenakin. Mau pergi tapi masih sayang, mau bertahan tapi sakit hati. Dan itu pasti gak enak. :')",1
Baru bangun 😎🤙,0
"Dulunya terasa indah.Tapi sekarang nyatanya .Terasa gelisah, gundah dsbg;(",0
"Nangis dipundak kamu, boleh? Aku pilu, sungguh.",1
"Goblok amat si :( Nemu wrp jaman dulu, dah di seduh trs di tambahi susu coklat. Dah di minun smpe abis. Iseng liat sachetannya eh pas di liat wrpnya dah EXPIRED. Wth, are u fucking kidding me?!",1
Harus berbuat apa ya🤔🤔,0
"Kenapa ya, susah banget ngontrol jadwal tidur akhir-akhir ini :( kayak ada hal yang di takutkan, cemas, padahal kepala udh pusing banget. Bisa tidur pun satu jam sebelum sahur. Sebelumnya ga ada gangguan tidur sama sekali padahal. Mata udh sakit, tapi susah di pejamin.",1
"Kalo dia gak perduli, kenapa kita harus memperhatikannya ? Kalo dia tak mau dengar, kenapa kita harus bicara kepadanya ? Kalo dia memutuskan untuk pergi, kenapa kita harus bertahan mengikutinya ? Tak perlu mencari jawabannya karna kamu hanya perlu menghilangkan ""kalo, kenapa, ?""",1
"Saat itu situasi Indonesia genting, disayangkn dlm mlakukn amandemen tdk didasarkn ol kesadaran tinggi dr tokoh/elit yg mengamandemen.. Stlh 20 Thn drasakn amandemen tsb, blm mberi dampak significan, walau Pemerintah bjuang keras mjlnkn Pemerintahannya [URL]",1
"Jatuh cinta dengan hati bisa bikin sakit hati, jatuh cinta dengan jiwa bisa bikin sakit jiwa. Uda, apa2 yang biasa aja jangan berlebihan. Nggak baik",1
resah gelisah parai,0
"Punya beberapa kaos gildan, cenderung lebih cepat buluk dan jahitan rantainya ada yg copot gitu, karena produksinya massal jadi QCnya sedikit kurang sepertinya. Sayang kan kalau design bagusnya nggak dibarengin kualitas kaosnya juga.",1
"kalian waktu baca au pernah gak sih sampai kebawa ke rl, maksudku suasananya, rasanya. .soalnya aku kok gini yaa 😭.mood ku jadi naik turun, ikut gelisah mulu. waktu baca au yang topik nya soal mental illness 🙁 hari-hari ku jadi gak tenang....dan sekarang aku takut.",0
"Tau aja urang paling lemah kalo berhadapan sama si nadia sayang banget akutu ga bisa nolak maunya bocah satu itu, nad im gonna miss you so badly",1
"Aku mau nanya. .Kan aku orangnya Ekstrovert, tapi makin kesini aku makin takut kalo ketemu banyak orang kayak langsung cemas gitu lho. Ada yg tau gak itu kenapa?",0
di komix saja haha iya nih hahaha :d batuk bu aji aha uhuk :d sepi tanpa kamu :(,1
"Katanya dokter gigi sih klo makan jangan sebelah doang (kiri ajah atau kanan ajah) nanti bisa dislokasi atau apa gitu rahangnya.. tp kan, itu menunjukkan ke konsistenan nya diriku pak dok.",1
Bentar aku mules mendadak🥺 #.,0
"acas deg degan tapi gatau kenapa, gaada penyebab, gelisah, sakit perut tapi takut gitu, tau ah capek, ini udah ketiga kalinya untuk hari ini, hah — hah :)",1
Peruuut:(,0
Resah dan gelisah,0
Laaah baru sadar ternyata diriku sendiri dirumah😂😂,0
"Namun kuakui jika tebakan Pak Seno dan Ibu Tuti pagi itu betul terkait keikhlasan kami. Kami belum ikhlas. ""Coba kalian pikirkan, apa yg kalian abaikan dari sikap kalian yg belum juga ikhlas ini?"" Kami diam.",1
jadi gini.. para author pernah ga si mau ngepost au chat tp pas reread cringe gt.. takut pembaca ga suka... gw lg wb + ga pede bgt... gelisah sendiri.... hhhhh,0
ya allah kenapa ya udh semingguan kek gelisah gitu gangerti banget aaa,0
"Dari siang sampe sekarang perut udah gak karuan, susah ngejelasin gimana sakitnya karna emg beda bgt sama hamil yg pertama, bukan ngerasain perut kenceng atau kontraksi atau keram lainnya, tapi lebih ke mual dan di kocok2 ke level yang lebih parah ",1
"Salah seorang teman bertanya, sakit mana dengan sakit hati? Jika sy dapatkan rasa sakit yg sama saat patah hati dengan rasa sakit saat mendapat tindakan dokter, yakinlah sy tak hanya mengatakan ""iya"" saat dia minta maaf. Mungkin akan ada pelajaran buat ia pahami ""sakit"" itu apa",1
"pernah jadi orang yang paling cemas, sebelum jadi orang yang paling ikhlas",0
"Kata kata tidak penting lebih baik tindakan?,, Enak ga dia pergi ga ngomong apa""",0
"Resah gelisah mengiringi, berharap ada yang mengerti, berharap tak ada di sini.",0
"Sebenernya ga ada yang salah, yang salah cuma ""moodku"" lagi ga bagus, jadi semuanya terlihat ga bener. Dari dulu, selalu aja moodku yg suka berubah-ubah ini yang jadi masalah :(",1
"Apabila kamu sudah tidak dianggap ada, jangan merasa bahwa kamu itu invisible, tapi merasalah intangible. Seenggaknya kamu tetap berharga meskipun tidak berwujud. #skripsibaper #kapanmarineeeeeeeeyaAllah",1
yg 5 dream dipimdahin ke unit baru tuh jadi gk si anjrit kok gua jd cemas,0
tiap menjelang malem gini selalu cemas bakal ada drama apa tar malem anak bayiku ini 🥺 kalo gak ada suami pasti gila beneran dah ni 🥺,0
Butuhh kang neng cv fast.#zonauang #zonaba,0
"Jika datangmu sudah tidak menggenapi, pergimu pun tidak mengganjilkan, untuk apa kamu dilahirkan? Sebaik-baik manusia adalah yang berguna bagi sesamanya.",1
"Udah hampir seminggu. Tiap sahur harus dibanguninnya sama mamah. Alarm cuma matiin doang, kalo telpon mamah dimatiin sekali ditelpon terus sampe bangun. Untung dia sabar.",1
Ya allah begitu aku cemas 🥺,0
"Jika kamu mampu bersyukur atas apa yang telah Tuhan berikan untukmu, kamu tak akan cemas memikirkan apa yang bukan milikmu. #D4rkBOT",0
"Brengsyek! Gue mo berangkat kerja ini loh, yg tadinya iklas ngasihnya malah jadi kesel !!",0
sudah beberapa kali mencoba yang ada hanya melukai seseorang yang tidak terlibat. daripada terus mengulang lebih baik mungkin move on sendiri dulu jangan melibatkan orang lain. karna hanya akan menambah luka baru. bagi orang itu.,1
"Ternyata aku msh terjebak di ujian yg sama, ujian merindukanmu yg bukan siapa2. Kerinduan yg menguji karena tak bisa bertindak apa2. Perlu kau tau, dlm hal ini (yg ku maksud kamu) cukup menguras hati",1
"Harus berapa ribu kosa kata yang saya hafal, agar lancar membaca jurnal ini. Semoga terbiasa karena biasa. Setidaknya pernah berusaha untuk ada disni",1
1 jam bangun 1 jam bangun ngde si gelisah kene kle cak sete poles dwg,0
"[USERNAME] Oh iya. BAY DE WEY: Jd sekalian nih: 1. Kl blm mapan JANGAN KAWIN 2. Kl mau idup enak, belajar manage duit yg bener Pesan ini disampaikan oleh pria 24th beranak 2. Brb, kill myself",1
"puyeng, gelisah, gemeteran jadi satu mantap sobat",0
"udah rajin sholat, pinter masak lagi. gimana gak pengen cepet ketemuan --- ujar seorang cowok pada gebetannya (mungkin) . . . . umm mas..mas kok lebay (mbatin)",1
"Semua orang pernah salah, tugas kita adalah memperbaiki segala kesalahan kita agar bisa lebih baik lagi",0
"Penghasilan bersih 10jt aja kadang berasa ga cukup kalo gaya hidupnya ketinggian. Mau berapapun penghasilan, yang penting 1 sih. Manajemen keuangan harus bagus. Kalo gw dan istri sangat buruk. Makanya sampe skrg belom kebeli rumah",1
"Ramadhan udah masuk hari yang ke-20 aja. tapi saya? masih gini gini aja, ga ada perubahan. padahal gatau taun depan saya masih ada apa ngga buat ketemu sama ramadhan #IslahDiri",1
"Ada berita pendeta yg ngebunuh anak angkatnya kalo ga salah, itu pun korban dalam kondisi hamil, sebelum dibunuh juga diperkosa dulu, miris kali",1
paras ng ulqm sinigang gang gang,0
"makin hari gua makin khatam sama sifatnya, tololnya gua adalah ""feeling use, but i still missing u and i can't see the end of this."" gitu lah pkknya sotoi gua orgnya emng ceritanya gua pengen rubah cara pandang dia, lebih peduli sama dia, perhatiin dia. but..",1
